date,district,sub_county,market,commodity,price_local,price_usd,unit,price_type,price_flag,currency
2022-06-15,Adjumani,Adjumani,Adjumani (refugee settlement),Cassava (fresh),809.0,0.22,KG,Retail,actual,UGX
2022-06-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize (white),2950.0,0.79,KG,Retail,actual,UGX
2022-06-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize flour,4000.0,1.07,KG,Retail,actual,UGX
2022-06-15,Adjumani,Adjumani,Adjumani (refugee settlement),Sorghum,2500.0,0.67,KG,Retail,actual,UGX
2022-06-15,Arua,Arua Municipality,Arua,Beans,4000.0,1.07,KG,Retail,actual,UGX
2022-06-15,Arua,Terego,Imvepi (refugee settlement),Beans,2343.0,0.62,KG,Retail,actual,UGX
2022-06-15,Arua,Terego,Rhino Camp (refugee settlement),Beans,1567.0,0.42,KG,Retail,actual,UGX
2022-06-15,Arua,Terego,Imvepi (refugee settlement),Cassava (fresh),435.0,0.12,KG,Retail,actual,UGX
2022-06-15,Arua,Arua Municipality,Arua,Cassava flour,1800.0,0.48,KG,Retail,actual,UGX
2022-06-15,Arua,Arua Municipality,Arua,Maize (white),2000.0,0.53,KG,Retail,actual,UGX
2022-06-15,Arua,Terego,Imvepi (refugee settlement),Maize (white),2214.0,0.59,KG,Retail,actual,UGX
2022-06-15,Arua,Terego,Rhino Camp (refugee settlement),Maize (white),2167.0,0.58,KG,Retail,actual,UGX
2022-06-15,Arua,Arua Municipality,Arua,Maize flour,3500.0,0.93,KG,Retail,actual,UGX
2022-06-15,Arua,Terego,Imvepi (refugee settlement),Maize flour,3300.0,0.88,KG,Retail,actual,UGX
2022-06-15,Arua,Terego,Rhino Camp (refugee settlement),Maize flour,3000.0,0.8,KG,Retail,actual,UGX
2022-06-15,Arua,Arua Municipality,Arua,Millet,4200.0,1.12,KG,Retail,actual,UGX
2022-06-15,Arua,Arua Municipality,Arua,Sorghum,2000.0,0.53,KG,Retail,actual,UGX
2022-06-15,Arua,Terego,Imvepi (refugee settlement),Sorghum,2286.0,0.61,KG,Retail,actual,UGX
2022-06-15,Arua,Terego,Rhino Camp (refugee settlement),Sorghum,1733.0,0.46,KG,Retail,actual,UGX
2022-06-15,Gulu,Gulu Municipality,Gulu,Beans,4750.0,1.26,KG,Retail,actual,UGX
2022-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,3000.0,0.8,KG,Retail,actual,UGX
2022-06-15,Gulu,Gulu Municipality,Gulu,Maize (white),1500.0,0.4,KG,Retail,actual,UGX
2022-06-15,Gulu,Gulu Municipality,Gulu,Sorghum,1500.0,0.4,KG,Retail,actual,UGX
2022-06-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Beans,3417.0,0.91,KG,Retail,actual,UGX
2022-06-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Cassava (fresh),870.0,0.23,KG,Retail,actual,UGX
2022-06-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize (white),2333.0,0.62,KG,Retail,actual,UGX
2022-06-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize flour,3417.0,0.91,KG,Retail,actual,UGX
2022-06-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Sorghum,2250.0,0.6,KG,Retail,actual,UGX
2022-06-15,Koboko,Koboko,Lobule (refugee settlement),Beans,2500.0,0.67,KG,Retail,actual,UGX
2022-06-15,Koboko,Koboko,Lobule (refugee settlement),Cassava (fresh),730.0,0.19,KG,Retail,actual,UGX
2022-06-15,Koboko,Koboko,Lobule (refugee settlement),Maize (white),1475.0,0.39,KG,Retail,actual,UGX
2022-06-15,Koboko,Koboko,Lobule (refugee settlement),Maize flour,2875.0,0.77,KG,Retail,actual,UGX
2022-06-15,Koboko,Koboko,Lobule (refugee settlement),Sorghum,1800.0,0.48,KG,Retail,actual,UGX
2022-06-15,Lamwo,Lamwo,Palabek (refugee settlement),Beans,3367.0,0.9,KG,Retail,actual,UGX
2022-06-15,Lamwo,Lamwo,Palabek (refugee settlement),Cassava (fresh),1000.0,0.27,KG,Retail,actual,UGX
2022-06-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize (white),2020.0,0.54,KG,Retail,actual,UGX
2022-06-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize flour,3583.0,0.95,KG,Retail,actual,UGX
2022-06-15,Lamwo,Lamwo,Palabek (refugee settlement),Sorghum,1600.0,0.43,KG,Retail,actual,UGX
2022-06-15,Lira,Lira Municipality,Lira,Beans,3500.0,0.93,KG,Retail,actual,UGX
2022-06-15,Lira,Lira Municipality,Lira,Cassava flour,2300.0,0.61,KG,Retail,actual,UGX
2022-06-15,Lira,Lira Municipality,Lira,Maize (white),1700.0,0.45,KG,Retail,actual,UGX
2022-06-15,Lira,Lira Municipality,Lira,Millet,2800.0,0.75,KG,Retail,actual,UGX
2022-06-15,Lira,Lira Municipality,Lira,Sorghum,1300.0,0.35,KG,Retail,actual,UGX
2022-06-15,Moyo,Obongi,Palorinya (refugee settlement),Beans,3767.0,1.0,KG,Retail,actual,UGX
2022-06-15,Moyo,Obongi,Palorinya (refugee settlement),Cassava (fresh),625.0,0.17,KG,Retail,actual,UGX
2022-06-15,Moyo,Obongi,Palorinya (refugee settlement),Maize (white),2167.0,0.58,KG,Retail,actual,UGX
2022-06-15,Moyo,Obongi,Palorinya (refugee settlement),Maize flour,3667.0,0.98,KG,Retail,actual,UGX
2022-06-15,Moyo,Obongi,Palorinya (refugee settlement),Sorghum,2333.0,0.62,KG,Retail,actual,UGX
2022-06-15,Yumbe,Aringa,Bidibidi (refugee settlement),Beans,3575.0,0.95,KG,Retail,actual,UGX
2022-06-15,Yumbe,Aringa,Bidibidi (refugee settlement),Cassava (fresh),501.0,0.13,KG,Retail,actual,UGX
2022-06-15,Yumbe,Aringa,Bidibidi (refugee settlement),Maize (white),1725.0,0.46,KG,Retail,actual,UGX
2022-06-15,Yumbe,Aringa,Bidibidi (refugee settlement),Maize flour,2000.0,0.53,KG,Retail,actual,UGX
2022-06-15,Yumbe,Aringa,Bidibidi (refugee settlement),Sorghum,1350.0,0.36,KG,Retail,actual,UGX
2022-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize (white),2862.0,0.76,KG,Retail,actual,UGX
2022-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize flour,3933.0,1.04,KG,Retail,actual,UGX
2022-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),Sorghum,2417.0,0.64,KG,Retail,actual,UGX
2022-07-15,Arua,Arua Municipality,Arua,Beans,4000.0,1.06,KG,Retail,actual,UGX
2022-07-15,Arua,Terego,Imvepi (refugee settlement),Beans,2671.0,0.71,KG,Retail,actual,UGX
2022-07-15,Arua,Terego,Rhino Camp (refugee settlement),Beans,1700.0,0.45,KG,Retail,actual,UGX
2022-07-15,Arua,Terego,Imvepi (refugee settlement),Cassava (fresh),678.0,0.18,KG,Retail,actual,UGX
2022-07-15,Arua,Arua Municipality,Arua,Maize (white),2000.0,0.53,KG,Retail,actual,UGX
2022-07-15,Arua,Terego,Imvepi (refugee settlement),Maize (white),2571.0,0.68,KG,Retail,actual,UGX
2022-07-15,Arua,Arua Municipality,Arua,Maize flour,3500.0,0.93,KG,Retail,actual,UGX
2022-07-15,Arua,Terego,Imvepi (refugee settlement),Maize flour,3400.0,0.9,KG,Retail,actual,UGX
2022-07-15,Arua,Terego,Rhino Camp (refugee settlement),Maize flour,3133.0,0.83,KG,Retail,actual,UGX
2022-07-15,Arua,Arua Municipality,Arua,Millet,4200.0,1.12,KG,Retail,actual,UGX
2022-07-15,Arua,Terego,Imvepi (refugee settlement),Sorghum,2357.0,0.63,KG,Retail,actual,UGX
2022-07-15,Arua,Terego,Rhino Camp (refugee settlement),Sorghum,1800.0,0.48,KG,Retail,actual,UGX
2022-07-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Beans,3489.0,0.93,KG,Retail,actual,UGX
2022-07-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize flour,3467.0,0.92,KG,Retail,actual,UGX
2022-07-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Sorghum,2344.0,0.62,KG,Retail,actual,UGX
2022-07-15,Koboko,Koboko,Lobule (refugee settlement),Beans,2500.0,0.66,KG,Retail,actual,UGX
2022-07-15,Koboko,Koboko,Lobule (refugee settlement),Maize (white),1850.0,0.49,KG,Retail,actual,UGX
2022-07-15,Koboko,Koboko,Lobule (refugee settlement),Maize flour,3000.0,0.8,KG,Retail,actual,UGX
2022-07-15,Koboko,Koboko,Lobule (refugee settlement),Sorghum,1425.0,0.38,KG,Retail,actual,UGX
2022-07-15,Lamwo,Lamwo,Palabek (refugee settlement),Beans,3710.0,0.99,KG,Retail,actual,UGX
2022-07-15,Lamwo,Lamwo,Palabek (refugee settlement),Cassava (fresh),1185.0,0.31,KG,Retail,actual,UGX
2022-07-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize (white),2267.0,0.6,KG,Retail,actual,UGX
2022-07-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize flour,3881.0,1.03,KG,Retail,actual,UGX
2022-07-15,Lamwo,Lamwo,Palabek (refugee settlement),Sorghum,1731.0,0.46,KG,Retail,actual,UGX
2022-07-15,Lira,Lira Municipality,Lira,Beans,3500.0,0.93,KG,Retail,actual,UGX
2022-07-15,Lira,Lira Municipality,Lira,Cassava flour,2750.0,0.73,KG,Retail,actual,UGX
